Transaction ID,Transaction Date,Transaction Time,Transaction Quantity,Store ID,Store Location,Product ID,Unit Price,Product Category,Product Type,Product Detail
46732,4/6/23,16:55:28,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
46733,4/6/23,17:00:54,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
46733,4/6/23,17:00:54,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
46733,4/6/23,17:00:54,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46733,4/6/23,17:00:54,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
46734,4/6/23,17:02:25,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46734,4/6/23,17:02:25,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
46735,4/6/23,17:03:40,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46735,4/6/23,17:03:40,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
46736,4/6/23,17:03:56,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
46736,4/6/23,17:03:56,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
46737,4/6/23,17:06:09,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
46738,4/6/23,17:06:50,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
46739,4/6/23,17:06:57,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
46739,4/6/23,17:06:57,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
46740,4/6/23,17:07:23,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46741,4/6/23,17:07:47,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
46742,4/6/23,17:08:05,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
46743,4/6/23,17:09:19,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
46744,4/6/23,17:10:02,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46745,4/6/23,17:11:47,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
46746,4/6/23,17:11:53,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
46746,4/6/23,17:11:53,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
46747,4/6/23,17:12:21,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
46748,4/6/23,17:14:22,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46749,4/6/23,17:14:32,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
46749,4/6/23,17:14:32,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
46750,4/6/23,17:15:06,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
46751,4/6/23,17:15:20,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46752,4/6/23,17:17:50,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
46753,4/6/23,17:18:22,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
46754,4/6/23,17:18:58,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46755,4/6/23,17:19:22,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
46756,4/6/23,17:20:28,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
46756,4/6/23,17:20:28,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
46757,4/6/23,17:20:38,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46758,4/6/23,17:22:05,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46759,4/6/23,17:22:32,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
46760,4/6/23,17:23:47,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46760,4/6/23,17:23:47,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
46761,4/6/23,17:24:08,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46762,4/6/23,17:24:34,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46763,4/6/23,17:25:27,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
46764,4/6/23,17:25:38,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
46765,4/6/23,17:26:46,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
46766,4/6/23,17:27:18,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46767,4/6/23,17:28:23,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
46768,4/6/23,17:32:09,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
46769,4/6/23,17:32:53,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
46770,4/6/23,17:34:18,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
46771,4/6/23,17:35:23,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
46772,4/6/23,17:35:28,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
46773,4/6/23,17:38:42,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
46774,4/6/23,17:38:48,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
46775,4/6/23,17:39:55,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
46776,4/6/23,17:40:03,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
46777,4/6/23,17:42:23,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
46778,4/6/23,17:43:37,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46779,4/6/23,17:45:22,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
46780,4/6/23,17:46:00,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
46781,4/6/23,17:46:02,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46782,4/6/23,17:49:12,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
46783,4/6/23,17:49:34,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46784,4/6/23,17:50:35,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
46785,4/6/23,17:50:48,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
46786,4/6/23,17:51:27,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46786,4/6/23,17:51:27,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
46787,4/6/23,17:51:47,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46788,4/6/23,17:52:40,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46789,4/6/23,17:53:39,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46789,4/6/23,17:53:39,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
46790,4/6/23,17:54:29,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
46791,4/6/23,17:54:53,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
46792,4/6/23,17:56:43,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46793,4/6/23,17:57:00,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
46794,4/6/23,17:57:26,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
46794,4/6/23,17:57:26,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
46795,4/6/23,17:58:03,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
46796,4/6/23,17:59:25,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
46797,4/6/23,17:59:35,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
46798,4/6/23,17:59:58,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
46799,4/6/23,18:00:30,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
46799,4/6/23,18:00:30,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
46800,4/6/23,18:00:50,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46800,4/6/23,18:00:50,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
46801,4/6/23,18:01:50,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
46801,4/6/23,18:01:50,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
46802,4/6/23,18:01:58,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
46803,4/6/23,18:01:59,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
46804,4/6/23,18:02:34,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
46805,4/6/23,18:03:28,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
46806,4/6/23,18:03:44,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46807,4/6/23,18:05:03,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46808,4/6/23,18:05:33,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46809,4/6/23,18:05:38,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
46809,4/6/23,18:05:38,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
46810,4/6/23,18:05:48,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
46811,4/6/23,18:07:17,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46812,4/6/23,18:08:26,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
46813,4/6/23,18:08:50,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
46814,4/6/23,18:09:21,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
46815,4/6/23,18:11:01,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46816,4/6/23,18:12:56,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
46817,4/6/23,18:13:28,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46818,4/6/23,18:13:52,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
46819,4/6/23,18:14:40,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
46820,4/6/23,18:18:26,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46821,4/6/23,18:19:25,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
46822,4/6/23,18:21:20,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46822,4/6/23,18:21:20,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
46823,4/6/23,18:21:42,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46824,4/6/23,18:21:46,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
46825,4/6/23,18:22:14,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
46826,4/6/23,18:23:27,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46827,4/6/23,18:24:52,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
46827,4/6/23,18:24:52,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
46828,4/6/23,18:26:46,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
46829,4/6/23,18:27:26,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
46830,4/6/23,18:31:14,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
46831,4/6/23,18:33:01,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46832,4/6/23,18:34:52,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
46833,4/6/23,18:37:07,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46834,4/6/23,18:37:55,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
46835,4/6/23,18:38:42,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
46836,4/6/23,18:41:11,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
46837,4/6/23,18:41:16,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
46838,4/6/23,18:45:46,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46839,4/6/23,18:49:01,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
46840,4/6/23,18:49:14,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46841,4/6/23,18:49:55,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
46842,4/6/23,18:52:49,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46843,4/6/23,18:53:01,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
46843,4/6/23,18:53:01,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
46844,4/6/23,18:53:12,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
46845,4/6/23,18:58:16,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46846,4/6/23,19:00:11,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46847,4/6/23,19:01:24,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46847,4/6/23,19:01:24,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
46848,4/6/23,19:01:38,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46848,4/6/23,19:01:38,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
46849,4/6/23,19:03:44,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
46850,4/6/23,19:05:51,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46851,4/6/23,19:06:55,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46852,4/6/23,19:08:59,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
46853,4/6/23,19:09:13,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46854,4/6/23,19:10:33,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
46855,4/6/23,19:11:07,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
46856,4/6/23,19:14:27,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
46857,4/6/23,19:15:19,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
46858,4/6/23,19:15:45,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
46859,4/6/23,19:15:56,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
46860,4/6/23,19:20:05,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
46860,4/6/23,19:20:05,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
46861,4/6/23,19:21:08,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
46862,4/6/23,19:21:13,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
46862,4/6/23,19:21:13,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
46863,4/6/23,19:23:38,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46863,4/6/23,19:23:38,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
46864,4/6/23,19:24:46,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
46865,4/6/23,19:25:21,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
46865,4/6/23,19:25:21,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
46866,4/6/23,19:25:35,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
46867,4/6/23,19:27:12,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
46868,4/6/23,19:27:38,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
46869,4/6/23,19:29:11,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
46870,4/6/23,19:30:09,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
46871,4/6/23,19:31:02,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46871,4/6/23,19:31:02,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
46872,4/6/23,19:31:50,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
46873,4/6/23,19:32:18,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
46873,4/6/23,19:32:18,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
46874,4/6/23,19:32:45,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46875,4/6/23,19:36:14,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
46876,4/6/23,19:40:40,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
46877,4/6/23,19:41:02,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46878,4/6/23,19:43:00,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46879,4/6/23,19:45:19,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
46880,4/6/23,19:45:33,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
46880,4/6/23,19:45:33,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
46881,4/6/23,19:46:59,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46882,4/6/23,19:47:32,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
46883,4/6/23,19:49:45,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46884,4/6/23,19:50:55,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46885,4/6/23,19:54:33,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
46886,4/6/23,19:55:59,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46887,4/6/23,19:56:52,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
46888,4/6/23,19:56:59,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
46889,4/6/23,19:57:06,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46890,4/6/23,19:59:17,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
46891,4/7/23,6:08:57,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46892,4/7/23,6:24:31,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
46893,4/7/23,6:27:23,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
46893,4/7/23,6:27:23,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
46894,4/7/23,7:00:50,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
46894,4/7/23,7:00:50,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
46895,4/7/23,7:05:31,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
46896,4/7/23,7:06:49,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46897,4/7/23,7:07:56,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
46897,4/7/23,7:07:56,1,5,Lower Manhattan,12,8.95,Loose Tea,Herbal tea,Peppermint
46898,4/7/23,7:08:39,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
46899,4/7/23,7:09:58,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
46899,4/7/23,7:09:58,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
46900,4/7/23,7:13:09,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46900,4/7/23,7:13:09,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
46901,4/7/23,7:14:02,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46901,4/7/23,7:14:02,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
46902,4/7/23,7:16:24,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
46902,4/7/23,7:16:24,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
46903,4/7/23,7:17:13,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
46903,4/7/23,7:17:13,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
46904,4/7/23,7:20:01,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
46905,4/7/23,7:22:28,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46905,4/7/23,7:22:28,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
46906,4/7/23,7:23:01,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46906,4/7/23,7:23:01,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
46907,4/7/23,7:23:08,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
46908,4/7/23,7:23:48,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46909,4/7/23,7:24:23,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
46910,4/7/23,7:25:41,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
46910,4/7/23,7:25:41,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
46911,4/7/23,7:26:35,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46912,4/7/23,7:26:45,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
46913,4/7/23,7:28:49,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
46914,4/7/23,7:29:52,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
46915,4/7/23,7:30:09,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46915,4/7/23,7:30:09,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
46916,4/7/23,7:30:22,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
46917,4/7/23,7:31:07,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46918,4/7/23,7:31:50,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
46918,4/7/23,7:31:50,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
46918,4/7/23,7:31:50,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
46919,4/7/23,7:34:33,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46920,4/7/23,7:39:14,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46921,4/7/23,7:39:25,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
46922,4/7/23,7:40:37,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46922,4/7/23,7:40:37,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
46923,4/7/23,7:40:42,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
46923,4/7/23,7:40:42,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
46924,4/7/23,7:40:53,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46925,4/7/23,7:41:09,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46926,4/7/23,7:42:30,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46926,4/7/23,7:42:30,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
46927,4/7/23,7:44:17,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
